,id_labels,pred
931,1698029_y8,1.0299294
932,1698029_y9,0.60622704
933,1698029_y10,0.28308704
934,1698029_y11,0.0031925524
935,1698029_y12,0.0847511
936,1698029_y13,0.47751814
937,1698029_y14,0.880283
938,1698029_y15,0.16670364
939,1698029_y16,0.89668983
940,1698029_y17,0.8490831
941,1698029_y18,0.2277046
942,1698029_y19,0.89004356
943,1698029_y20,-0.066187784
944,1698029_y21,0.88462126
945,1698029_y22,0.6084073
946,1698029_y23,0.1614633
947,1698029_y24,0.34419426
948,1698029_y25,0.96437883
949,1698029_y26,0.7600653
950,1698029_y27,0.6025189
951,1698029_y28,0.9550767
952,1698029_y29,0.5827314
953,1698029_y30,0.6247332
954,1698029_y31,0.7602494
955,1698029_y32,0.9070398
956,1698029_y33,0.08140581
957,1698030_y1,0.82997555
958,1698030_y2,0.24108146
959,1698030_y3,0.5005936
960,1698030_y4,-0.050415512
961,1698030_y5,0.09139255
962,1698030_y6,0.8954792
963,1698030_y7,0.8842102
964,1698030_y8,0.82244027
965,1698030_y9,0.25041234
966,1698030_y10,0.055135693
967,1698030_y11,0.43032983
968,1698030_y12,0.8757679
969,1698030_y13,0.783595
970,1698030_y14,0.7190401
971,1698030_y15,1.1058041
972,1698030_y16,0.9036671
973,1698030_y17,0.83149135
974,1698030_y18,0.17223157
975,1698030_y19,1.029724
976,1698030_y20,0.5289613
977,1698030_y21,0.114521824
978,1698030_y22,1.0169088
979,1698030_y23,1.0346942
980,1698030_y24,0.87773865
981,1698030_y25,0.5851751
982,1698030_y26,0.17263444
983,1698030_y27,0.08411286
984,1698030_y28,0.24534905
985,1698030_y29,0.03761191
986,1698030_y30,0.7193971
987,1698030_y31,0.5189818
988,1698030_y32,0.45412505
989,1698030_y33,0.09260017
990,1698031_y1,0.60027736
991,1698031_y2,0.7664555
992,1698031_y3,0.06786555
993,1698031_y4,0.95223415
994,1698031_y5,0.89321023
995,1698031_y6,0.39855704
996,1698031_y7,0.68630975
997,1698031_y8,0.43813783
998,1698031_y9,1.0468078
999,1698031_y10,0.84491825
1000,1698031_y11,0.41218704
1001,1698031_y12,0.4191675
1002,1698031_y13,0.9808485
1003,1698031_y14,0.5378871
1004,1698031_y15,0.8374124
1005,1698031_y16,0.871452
1006,1698031_y17,0.9486383
1007,1698031_y18,0.56733984
1008,1698031_y19,0.65832293
1009,1698031_y20,0.73602504
1010,1698031_y21,1.0242403
1011,1698031_y22,0.6216392
1012,1698031_y23,0.1274239
1013,1698031_y24,0.26866263
1014,1698031_y25,0.44260055
1015,1698031_y26,0.22964405
1016,1698031_y27,0.25526312
1017,1698031_y28,0.26055098
1018,1698031_y29,0.24401493
1019,1698031_y30,0.047421202
1020,1698031_y31,0.8246219
1021,1698031_y32,0.58820295
1022,1698031_y33,0.51003957
1023,1698032_y1,0.98687774
1024,1698032_y2,0.2838495
1025,1698032_y3,0.7544137
1026,1698032_y4,0.8929445
1027,1698032_y5,0.5184035
1028,1698032_y6,1.1272938
1029,1698032_y7,0.48676765
1030,1698032_y8,0.856587
1031,1698032_y9,-0.058409423
1032,1698032_y10,0.75746745
1033,1698032_y11,-0.0039989827
1034,1698032_y12,0.7542589
1035,1698032_y13,1.1272427
1036,1698032_y14,0.30066377
1037,1698032_y15,1.003019
1038,1698032_y16,0.10093366
1039,1698032_y17,0.7924311
1040,1698032_y18,0.03141288
1041,1698032_y19,0.6257661
1042,1698032_y20,0.8012073
1043,1698032_y21,0.66338885
1044,1698032_y22,0.69480103
1045,1698032_y23,0.22331971
1046,1698032_y24,0.90225744
1047,1698032_y25,0.4547651
1048,1698032_y26,0.22052178
1049,1698032_y27,0.7632976
1050,1698032_y28,0.8582375
1051,1698032_y29,1.0573995
1052,1698032_y30,0.9928415
1053,1698032_y31,0.36131543
1054,1698032_y32,0.33819154
1055,1698032_y33,1.1012841
1056,1698033_y1,0.112141326
1057,1698033_y2,0.7142873
1058,1698033_y3,0.13284817
1059,1698033_y4,0.91240233
1060,1698033_y5,0.9909206
1061,1698033_y6,0.636503
1062,1698033_y7,0.8741895
1063,1698033_y8,0.90083236
1064,1698033_y9,0.79573244
1065,1698033_y10,0.4384321
1066,1698033_y11,0.88551563
1067,1698033_y12,0.7324414
1068,1698033_y13,1.1212478
1069,1698033_y14,0.5523453
1070,1698033_y15,0.18958338
1071,1698033_y16,0.7276282
1072,1698033_y17,0.29368895
1073,1698033_y18,0.276354
1074,1698033_y19,-0.08437309
1075,1698033_y20,0.7553263
1076,1698033_y21,0.4724828
1077,1698033_y22,1.0426724
1078,1698033_y23,0.6885945
1079,1698033_y24,0.60255325
1080,1698033_y25,0.950798
1081,1698033_y26,0.80536056
1082,1698033_y27,0.72244614
1083,1698033_y28,0.8046091
1084,1698033_y29,0.5462099
1085,1698033_y30,-0.06145965
1086,1698033_y31,0.9478366
1087,1698033_y32,0.16996661
1088,1698033_y33,0.14532055
1089,1698034_y1,0.86067784
1090,1698034_y2,0.84524405
1091,1698034_y3,0.6936019
1092,1698034_y4,0.8533592
1093,1698034_y5,0.4070475
1094,1698034_y6,0.23290211
1095,1698034_y7,0.76858014
1096,1698034_y8,0.58692575
1097,1698034_y9,0.17624155
1098,1698034_y10,0.6086931
1099,1698034_y11,0.7882311
1100,1698034_y12,1.0445122
1101,1698034_y13,0.15814447
1102,1698034_y14,0.015811775
1103,1698034_y15,0.80555165
1104,1698034_y16,0.20932375
1105,1698034_y17,0.8275572
1106,1698034_y18,0.47586283
1107,1698034_y19,0.5283037
1108,1698034_y20,0.48756945
1109,1698034_y21,1.03824
1110,1698034_y22,0.9462288
1111,1698034_y23,0.19781634
1112,1698034_y24,0.31551033
1113,1698034_y25,0.5791525
1114,1698034_y26,1.1380459
1115,1698034_y27,0.77065295
1116,1698034_y28,0.11610726
1117,1698034_y29,0.17283702
1118,1698034_y30,0.060746245
1119,1698034_y31,0.81639594
1120,1698034_y32,0.8676681
1121,1698034_y33,0.4853096
1122,1698035_y1,0.114661925
1123,1698035_y2,0.2634763
1124,1698035_y3,0.9782739
1125,1698035_y4,0.14830606
1126,1698035_y5,0.11474243
1127,1698035_y6,1.2351693
1128,1698035_y7,0.7807117
1129,1698035_y8,0.74020916
1130,1698035_y9,0.7318959
1131,1698035_y10,0.24385673
1132,1698035_y11,0.97354335
1133,1698035_y12,0.86859065
1134,1698035_y13,0.24677956
1135,1698035_y14,0.87393147
1136,1698035_y15,0.036881708
1137,1698035_y16,0.633757
1138,1698035_y17,0.2343948
1139,1698035_y18,0.3436148
1140,1698035_y19,0.20960939
1141,1698035_y20,-0.024236213
1142,1698035_y21,0.94428766
1143,1698035_y22,0.057927497
1144,1698035_y23,1.0026202
1145,1698035_y24,0.66477716
1146,1698035_y25,0.8926684
1147,1698035_y26,0.8444807
1148,1698035_y27,0.655451
1149,1698035_y28,0.950462
1150,1698035_y29,0.038656194
1151,1698035_y30,0.29345748
1152,1698035_y31,0.44921252
1153,1698035_y32,0.5584831
1154,1698035_y33,0.70764786
1155,1698036_y1,0.7261725
1156,1698036_y2,0.88195854
1157,1698036_y3,0.4806041
1158,1698036_y4,0.7488929
1159,1698036_y5,0.37704766
1160,1698036_y6,0.6997422
1161,1698036_y7,0.566754
1162,1698036_y8,0.40973482
1163,1698036_y9,0.7384868
1164,1698036_y10,0.30386078
1165,1698036_y11,0.6123851
1166,1698036_y12,0.9043635
1167,1698036_y13,0.8512654
1168,1698036_y14,0.65533906
1169,1698036_y15,0.1895717
1170,1698036_y16,0.85824364
1171,1698036_y17,-0.020992177
1172,1698036_y18,-0.060483165
1173,1698036_y19,0.7958944
1174,1698036_y20,0.6030197
1175,1698036_y21,0.74025255
1176,1698036_y22,0.7929271
1177,1698036_y23,0.32835534
1178,1698036_y24,0.060949482
1179,1698036_y25,0.4872824
1180,1698036_y26,0.31080502
1181,1698036_y27,0.7115435
1182,1698036_y28,0.8428187
1183,1698036_y29,0.62694013
1184,1698036_y30,0.878553
1185,1698036_y31,0.37185737
1186,1698036_y32,0.8003731
1187,1698036_y33,0.5844386
1188,1698037_y1,0.72007674
1189,1698037_y2,0.045073565
1190,1698037_y3,0.12044554
1191,1698037_y4,0.727269
1192,1698037_y5,0.52954453
1193,1698037_y6,0.31931826
1194,1698037_y7,0.20045635
1195,1698037_y8,0.52991384
1196,1698037_y9,-0.041826103
1197,1698037_y10,0.23843364
1198,1698037_y11,0.2314591
1199,1698037_y12,0.060775712
1200,1698037_y13,0.20386992
1201,1698037_y14,1.0444946
1202,1698037_y15,0.946707
1203,1698037_y16,0.07073783
1204,1698037_y17,0.6697321
1205,1698037_y18,0.7378047
1206,1698037_y19,0.24306257
1207,1698037_y20,0.68316233
1208,1698037_y21,0.60127044
1209,1698037_y22,0.63832426
1210,1698037_y23,0.5977831
1211,1698037_y24,0.8385745
1212,1698037_y25,1.0197872
1213,1698037_y26,0.85661876
1214,1698037_y27,0.2839773
1215,1698037_y28,0.80230314
1216,1698037_y29,1.0250288
1217,1698037_y30,0.06439228
1218,1698037_y31,0.02663738
1219,1698037_y32,0.763049
1220,1698037_y33,0.10380959
1221,1698038_y1,0.71869516
1222,1698038_y2,0.9342938
1223,1698038_y3,0.75939703
1224,1698038_y4,-0.012530411
1225,1698038_y5,0.918761
1226,1698038_y6,0.45518175
1227,1698038_y7,0.6556644
1228,1698038_y8,1.0477598
1229,1698038_y9,0.7659963
1230,1698038_y10,0.17366906
1231,1698038_y11,0.7349839
1232,1698038_y12,0.9667175
1233,1698038_y13,0.37291613
1234,1698038_y14,0.75867385
1235,1698038_y15,0.99738926
1236,1698038_y16,0.60429317
1237,1698038_y17,0.708447
1238,1698038_y18,0.0031451765
1239,1698038_y19,0.26821437
1240,1698038_y20,0.8034372
1241,1698038_y21,0.7401586
1242,1698038_y22,0.07274032
1243,1698038_y23,0.5170756
1244,1698038_y24,0.34747052
1245,1698038_y25,0.6270909
1246,1698038_y26,0.5411713
1247,1698038_y27,0.6301522
1248,1698038_y28,1.1226476
1249,1698038_y29,0.7173299
1250,1698038_y30,0.7173357
1251,1698038_y31,0.4394879
1252,1698038_y32,0.8259715
1253,1698038_y33,0.18807259
1254,1698039_y1,0.6091514
1255,1698039_y2,0.12505504
1256,1698039_y3,0.9339228
1257,1698039_y4,0.85333896
1258,1698039_y5,0.67066634
1259,1698039_y6,0.62954026
1260,1698039_y7,0.7438187
1261,1698039_y8,0.7729204
1262,1698039_y9,0.46048847
1263,1698039_y10,0.0795846
1264,1698039_y11,0.77627164
1265,1698039_y12,0.5861415
1266,1698039_y13,0.047493424
1267,1698039_y14,0.83955526
1268,1698039_y15,0.7788454
1269,1698039_y16,0.56233037
1270,1698039_y17,0.4517284
1271,1698039_y18,0.5579727
1272,1698039_y19,0.56730944
1273,1698039_y20,0.62453973
1274,1698039_y21,1.0499853
1275,1698039_y22,0.67325467
1276,1698039_y23,0.037861973
1277,1698039_y24,0.46748564
1278,1698039_y25,0.13073611
1279,1698039_y26,0.39569616
1280,1698039_y27,0.756364
1281,1698039_y28,0.034069605
1282,1698039_y29,0.5139495
1283,1698039_y30,0.69697404
1284,1698039_y31,0.22032753
1285,1698039_y32,0.8922358
1286,1698039_y33,0.10865424
1287,1698040_y1,0.7024123
1288,1698040_y2,1.0105171
1289,1698040_y3,0.54687315
1290,1698040_y4,0.80909175
1291,1698040_y5,0.14469784
1292,1698040_y6,0.6747698
1293,1698040_y7,0.9819727
1294,1698040_y8,0.9063033
1295,1698040_y9,0.37190658
1296,1698040_y10,0.7965855
1297,1698040_y11,0.6401215
1298,1698040_y12,0.10785341
1299,1698040_y13,0.5864143
1300,1698040_y14,0.43109682
1301,1698040_y15,0.92661357
1302,1698040_y16,0.12509869
1303,1698040_y17,0.14529411
1304,1698040_y18,0.78038985
1305,1698040_y19,0.82320577
1306,1698040_y20,0.25411934
1307,1698040_y21,0.07767374
1308,1698040_y22,0.38558328
1309,1698040_y23,0.78691846
1310,1698040_y24,-0.024190305
1311,1698040_y25,0.34144786
1312,1698040_y26,0.1123044
1313,1698040_y27,0.792279
1314,1698040_y28,0.92927057
1315,1698040_y29,0.20876247
1316,1698040_y30,0.5390684
1317,1698040_y31,0.025191812
1318,1698040_y32,0.981928
1319,1698040_y33,0.10723135
1320,1698041_y1,-0.14799967
1321,1698041_y2,0.56477827
1322,1698041_y3,0.22393143
1323,1698041_y4,0.56126904
1324,1698041_y5,-0.12306608
1325,1698041_y6,0.3254503
1326,1698041_y7,0.82834756
1327,1698041_y8,0.29071638
1328,1698041_y9,0.83661056
1329,1698041_y10,0.78078717
1330,1698041_y11,0.18839158
1331,1698041_y12,1.172726
1332,1698041_y13,0.882784
1333,1698041_y14,0.3346196
1334,1698041_y15,0.6696335
1335,1698041_y16,-0.011045766
1336,1698041_y17,0.773698
1337,1698041_y18,0.819068
1338,1698041_y19,0.2639764
1339,1698041_y20,0.9655672
1340,1698041_y21,0.7520536
1341,1698041_y22,0.9701303
1342,1698041_y23,0.4397452
1343,1698041_y24,0.5784617
1344,1698041_y25,0.8165007
1345,1698041_y26,0.7252372
1346,1698041_y27,1.118144
1347,1698041_y28,0.8394423
1348,1698041_y29,0.4619745
1349,1698041_y30,0.58261013
1350,1698041_y31,0.2776238
1351,1698041_y32,0.9181084
1352,1698041_y33,0.5550047
1353,1698042_y1,0.13682006
1354,1698042_y2,0.77633816
1355,1698042_y3,0.6558047
1356,1698042_y4,0.37514582
1357,1698042_y5,0.97067726
1358,1698042_y6,0.8348105
1359,1698042_y7,0.9927315
1360,1698042_y8,0.6723043
1361,1698042_y9,0.6998782
1362,1698042_y10,0.65787613
1363,1698042_y11,0.78677016
1364,1698042_y12,0.65806025
1365,1698042_y13,0.07947478
1366,1698042_y14,0.18563281
1367,1698042_y15,0.8789484
1368,1698042_y16,0.7494243
1369,1698042_y17,0.5294267
1370,1698042_y18,0.9710759
1371,1698042_y19,0.50447935
1372,1698042_y20,0.31626034
1373,1698042_y21,0.34131467
1374,1698042_y22,0.019968547
1375,1698042_y23,0.72927314
1376,1698042_y24,0.5534734
1377,1698042_y25,0.3050501
1378,1698042_y26,0.17634717
1379,1698042_y27,0.1799022
1380,1698042_y28,0.85692245
1381,1698042_y29,0.14967641
1382,1698042_y30,0.56164384
1383,1698042_y31,0.8525928
1384,1698042_y32,0.42366192
1385,1698042_y33,0.06874791
1386,1698043_y1,0.64812046
1387,1698043_y2,0.36135095
1388,1698043_y3,0.38295567
1389,1698043_y4,0.8505161
1390,1698043_y5,0.47654134
1391,1698043_y6,0.9884705
1392,1698043_y7,0.3443488
1393,1698043_y8,0.43305007
1394,1698043_y9,0.26353458
1395,1698043_y10,0.85308564
1396,1698043_y11,0.6484728
1397,1698043_y12,0.28567624
1398,1698043_y13,0.013516373
1399,1698043_y14,0.16316177
1400,1698043_y15,0.3754126
1401,1698043_y16,0.3344197
1402,1698043_y17,0.95457053
1403,1698043_y18,1.0252539
1404,1698043_y19,0.651446
1405,1698043_y20,0.6559299
1406,1698043_y21,-0.06904191
1407,1698043_y22,0.11564868
1408,1698043_y23,0.9995073
1409,1698043_y24,0.7431962
1410,1698043_y25,0.41430295
1411,1698043_y26,0.90109766
1412,1698043_y27,0.4953595
1413,1698043_y28,0.18882827
1414,1698043_y29,0.4539958
1415,1698043_y30,0.54949266
1416,1698043_y31,0.1598173
1417,1698043_y32,0.6180722
1418,1698043_y33,0.09667945
1419,1698044_y1,0.8356699
1420,1698044_y2,0.16686033
1421,1698044_y3,0.10068285
1422,1698044_y4,0.33960715
1423,1698044_y5,-0.030789658
1424,1698044_y6,0.58697385
1425,1698044_y7,0.7038029
1426,1698044_y8,0.8665112
1427,1698044_y9,0.65633756
1428,1698044_y10,1.0333822
1429,1698044_y11,0.13570215
1430,1698044_y12,0.7016104
1431,1698044_y13,0.153049
1432,1698044_y14,0.3473194
1433,1698044_y15,0.82158315
1434,1698044_y16,0.7373837
1435,1698044_y17,0.7261153
1436,1698044_y18,0.52265
1437,1698044_y19,0.47809505
1438,1698044_y20,0.6012176
1439,1698044_y21,0.23913246
1440,1698044_y22,0.27309442
1441,1698044_y23,0.9239935
1442,1698044_y24,1.1229434
1443,1698044_y25,0.81050235
1444,1698044_y26,0.82504845
1445,1698044_y27,0.7407316
1446,1698044_y28,0.26904777
1447,1698044_y29,0.8777761
1448,1698044_y30,-0.024114318
1449,1698044_y31,0.02517163
1450,1698044_y32,0.25553185
1451,1698044_y33,1.0912882
1452,1698045_y1,0.8947757
1453,1698045_y2,0.99420995
1454,1698045_y3,-0.026990008
1455,1698045_y4,0.1401076
1456,1698045_y5,0.80774254
1457,1698045_y6,0.73883575
1458,1698045_y7,0.33418226
1459,1698045_y8,0.59316796
1460,1698045_y9,0.70599335
1461,1698045_y10,0.65142703
1462,1698045_y11,-0.048431177
1463,1698045_y12,0.25788093
1464,1698045_y13,0.34783417
1465,1698045_y14,0.8787001
1466,1698045_y15,0.71893513
1467,1698045_y16,0.37914258
1468,1698045_y17,0.73235047
1469,1698045_y18,0.8896862
1470,1698045_y19,0.85774046
1471,1698045_y20,-0.05110298
1472,1698045_y21,1.0547465
1473,1698045_y22,0.7386827
1474,1698045_y23,0.80147374
1475,1698045_y24,0.8055698
1476,1698045_y25,0.654533
1477,1698045_y26,0.25176495
1478,1698045_y27,0.59199816
1479,1698045_y28,0.61214685
1480,1698045_y29,1.0412416
1481,1698045_y30,0.85057795
1482,1698045_y31,0.18859272
1483,1698045_y32,0.24176194
1484,1698045_y33,0.45111617
1485,1698046_y1,0.3451724
1486,1698046_y2,0.108565494
1487,1698046_y3,0.32789248
1488,1698046_y4,0.33241427
1489,1698046_y5,0.0037551266
1490,1698046_y6,0.838824
1491,1698046_y7,0.69172776
1492,1698046_y8,0.6499546
1493,1698046_y9,0.35670373
1494,1698046_y10,0.4122151
1495,1698046_y11,0.09334019
1496,1698046_y12,0.03762426
1497,1698046_y13,0.56351
1498,1698046_y14,0.027438745
1499,1698046_y15,0.7086938
1500,1698046_y16,0.669429
1501,1698046_y17,0.7334766
1502,1698046_y18,1.0513179
1503,1698046_y19,0.7936985
1504,1698046_y20,1.1129566
1505,1698046_y21,0.8595664
1506,1698046_y22,0.8073753
1507,1698046_y23,0.8469693
1508,1698046_y24,0.17684023
1509,1698046_y25,0.9866253
1510,1698046_y26,0.90743184
1511,1698046_y27,1.0346532
1512,1698046_y28,0.7826398
1513,1698046_y29,1.0466303
1514,1698046_y30,0.7779307
1515,1698046_y31,0.14523745
1516,1698046_y32,0.23839855
1517,1698046_y33,0.0062038056
1518,1698047_y1,1.054403
1519,1698047_y2,0.4552307
1520,1698047_y3,0.26317388
1521,1698047_y4,0.70447195
1522,1698047_y5,0.9446026
1523,1698047_y6,0.3630126
1524,1698047_y7,-0.04580369
1525,1698047_y8,0.95315754
1526,1698047_y9,0.4067372
1527,1698047_y10,0.8659359
1528,1698047_y11,0.5799861
1529,1698047_y12,1.1116877
1530,1698047_y13,0.8341188
1531,1698047_y14,0.7748881
1532,1698047_y15,0.15261254
1533,1698047_y16,0.9520153
1534,1698047_y17,0.24851897
1535,1698047_y18,0.16212766
1536,1698047_y19,0.44243798
1537,1698047_y20,0.7785868
1538,1698047_y21,0.9437171
1539,1698047_y22,0.8903502
1540,1698047_y23,0.25736737
1541,1698047_y24,0.26677498
1542,1698047_y25,0.70201135
1543,1698047_y26,0.19607155
1544,1698047_y27,0.1493876
1545,1698047_y28,0.16583575
1546,1698047_y29,0.9859863
1547,1698047_y30,0.8874866
1548,1698047_y31,0.87080586
1549,1698047_y32,0.064506054
1550,1698047_y33,0.24271443
1551,1698048_y1,0.797652
1552,1698048_y2,0.14187102
1553,1698048_y3,0.76730937
1554,1698048_y4,0.9967531
1555,1698048_y5,1.0067334
1556,1698048_y6,0.25050905
1557,1698048_y7,0.84593934
1558,1698048_y8,0.5929958
1559,1698048_y9,0.2250724
1560,1698048_y10,0.043296963
1561,1698048_y11,0.11496896
1562,1698048_y12,0.50551915
1563,1698048_y13,0.041473914
1564,1698048_y14,0.088399604
1565,1698048_y15,-0.096037224
1566,1698048_y16,-0.018016677
1567,1698048_y17,0.06548105
1568,1698048_y18,0.8554623
1569,1698048_y19,0.83952504
1570,1698048_y20,1.1173183
1571,1698048_y21,0.5392851
1572,1698048_y22,0.21449015
1573,1698048_y23,0.46660537
1574,1698048_y24,0.05023056
1575,1698048_y25,0.26693594
1576,1698048_y26,0.30957773
1577,1698048_y27,0.49400473
1578,1698048_y28,0.7566708
1579,1698048_y29,0.7120823
1580,1698048_y30,1.0992005
1581,1698048_y31,0.28698328
1582,1698048_y32,0.8164768
1583,1698048_y33,0.53883475
1584,1698049_y1,0.105518535
1585,1698049_y2,-0.013056093
1586,1698049_y3,0.7797948
1587,1698049_y4,0.7137347
1588,1698049_y5,0.89331055
1589,1698049_y6,0.9312678
1590,1698049_y7,0.6705752
1591,1698049_y8,0.7267747
1592,1698049_y9,-0.020738974
1593,1698049_y10,0.07929927
1594,1698049_y11,0.08741735
1595,1698049_y12,0.17801812
1596,1698049_y13,0.034491114
1597,1698049_y14,0.81009823
1598,1698049_y15,-0.06441445
1599,1698049_y16,0.37865296
1600,1698049_y17,0.594843
1601,1698049_y18,0.80607474
1602,1698049_y19,0.5681008
1603,1698049_y20,0.03480706
1604,1698049_y21,0.36068767
1605,1698049_y22,0.7244373
1606,1698049_y23,1.1671759
1607,1698049_y24,0.81803554
1608,1698049_y25,0.06384885
1609,1698049_y26,1.0891716
1610,1698049_y27,0.7391741
1611,1698049_y28,0.5962287
1612,1698049_y29,0.7925915
1613,1698049_y30,0.5273672
1614,1698049_y31,0.89594144
1615,1698049_y32,0.75947636
1616,1698049_y33,0.8393631
1617,1698050_y1,0.13337371
1618,1698050_y2,0.8227026
1619,1698050_y3,1.0746678
1620,1698050_y4,1.1450659
1621,1698050_y5,0.6957886
1622,1698050_y6,0.7673519
1623,1698050_y7,0.71542865
1624,1698050_y8,0.3992004
1625,1698050_y9,0.37683812
1626,1698050_y10,0.024324687
1627,1698050_y11,0.1406295
1628,1698050_y12,0.8827372
1629,1698050_y13,0.5360221
1630,1698050_y14,0.7144054
1631,1698050_y15,0.53638923
1632,1698050_y16,0.7235085
1633,1698050_y17,0.10052221
1634,1698050_y18,0.824494
1635,1698050_y19,1.0039147
1636,1698050_y20,0.23773259
1637,1698050_y21,-0.034542713
1638,1698050_y22,0.7342059
1639,1698050_y23,0.3398735
1640,1698050_y24,0.12416858
1641,1698050_y25,0.87877595
1642,1698050_y26,0.20402141
1643,1698050_y27,0.12226166
1644,1698050_y28,0.3021721
1645,1698050_y29,0.2599784
1646,1698050_y30,0.9717564
1647,1698050_y31,0.9788552
1648,1698050_y32,0.293807
1649,1698050_y33,0.9778217
1650,1698051_y1,0.7824894
1651,1698051_y2,0.04786844
1652,1698051_y3,0.74397194
1653,1698051_y4,0.7862185
1654,1698051_y5,0.5067614
1655,1698051_y6,0.5343402
1656,1698051_y7,0.64447963
1657,1698051_y8,0.92309654
1658,1698051_y9,0.75878674
1659,1698051_y10,0.96120447
1660,1698051_y11,0.45894727
1661,1698051_y12,1.0469238
1662,1698051_y13,0.07517185
1663,1698051_y14,0.7406103
1664,1698051_y15,0.9080374
1665,1698051_y16,0.5008403
1666,1698051_y17,0.9035572
1667,1698051_y18,0.07508124
1668,1698051_y19,0.72866064
1669,1698051_y20,0.086502455
1670,1698051_y21,0.53659344
1671,1698051_y22,-0.02164093
1672,1698051_y23,0.9797828
1673,1698051_y24,0.8815837
1674,1698051_y25,1.0470574
1675,1698051_y26,0.17556892
1676,1698051_y27,0.43050933
1677,1698051_y28,1.0346161
1678,1698051_y29,0.5703027
1679,1698051_y30,0.075996734
1680,1698051_y31,0.2877096
1681,1698051_y32,0.18412513
1682,1698051_y33,0.06493433
1683,1698052_y1,0.3709977
1684,1698052_y2,0.6794878
1685,1698052_y3,0.6223825
1686,1698052_y4,0.80613595
1687,1698052_y5,0.2446095
1688,1698052_y6,0.67422444
1689,1698052_y7,0.26833147
1690,1698052_y8,-0.088604145
1691,1698052_y9,0.6956056
1692,1698052_y10,0.6092009
1693,1698052_y11,0.7384403
1694,1698052_y12,0.18130861
1695,1698052_y13,0.9176324
1696,1698052_y14,1.0344163
1697,1698052_y15,0.6212997
1698,1698052_y16,0.788694
1699,1698052_y17,0.9592835
1700,1698052_y18,0.8287583
1701,1698052_y19,0.8020216
1702,1698052_y20,0.62583303
1703,1698052_y21,0.09294983
1704,1698052_y22,0.4306305
1705,1698052_y23,0.6768249
1706,1698052_y24,0.2973357
1707,1698052_y25,0.5048657
1708,1698052_y26,0.94877356
1709,1698052_y27,0.09189456
1710,1698052_y28,-0.16129473
1711,1698052_y29,0.87710106
1712,1698052_y30,0.69434345
1713,1698052_y31,0.78118074
1714,1698052_y32,0.06212802
1715,1698052_y33,0.80643094
1716,1698053_y1,0.8216023
1717,1698053_y2,0.14769502
1718,1698053_y3,0.40526587
1719,1698053_y4,0.046576615
1720,1698053_y5,0.59045154
1721,1698053_y6,0.47824124
1722,1698053_y7,0.9404679
1723,1698053_y8,0.68398756
1724,1698053_y9,1.0083437
1725,1698053_y10,0.36642238
1726,1698053_y11,0.8120716
1727,1698053_y12,0.0013524324
1728,1698053_y13,0.7445148
1729,1698053_y14,0.7599943
1730,1698053_y15,1.1654806
1731,1698053_y16,0.5603743
1732,1698053_y17,0.41396824
1733,1698053_y18,-0.08184938
1734,1698053_y19,0.93215495
1735,1698053_y20,0.75703067
1736,1698053_y21,0.65377676
1737,1698053_y22,0.067381874
1738,1698053_y23,0.9184048
1739,1698053_y24,0.68346786
1740,1698053_y25,0.57963413
1741,1698053_y26,0.9584342
1742,1698053_y27,1.0896959
1743,1698053_y28,0.6913255
1744,1698053_y29,0.25029662
1745,1698053_y30,0.76924515
1746,1698053_y31,0.17078744
1747,1698053_y32,0.8576982
1748,1698053_y33,1.1544393
1749,1698054_y1,0.90833485
1750,1698054_y2,0.8617158
1751,1698054_y3,0.10235345
1752,1698054_y4,0.19289093
1753,1698054_y5,0.14637445
1754,1698054_y6,0.50592786
1755,1698054_y7,1.0733722
1756,1698054_y8,0.46592024
1757,1698054_y9,0.33434618
1758,1698054_y10,0.96834034
1759,1698054_y11,0.86495894
1760,1698054_y12,0.7867597
1761,1698054_y13,0.16101052
1762,1698054_y14,0.73824465
1763,1698054_y15,0.7627757
1764,1698054_y16,0.5060231
1765,1698054_y17,0.31564638
1766,1698054_y18,0.6356621
1767,1698054_y19,0.4983319
1768,1698054_y20,0.20671448
1769,1698054_y21,0.25484926
1770,1698054_y22,0.20350857
1771,1698054_y23,0.9693409
1772,1698054_y24,0.99423915
1773,1698054_y25,0.057188228
1774,1698054_y26,0.9718649
1775,1698054_y27,0.86441076
1776,1698054_y28,0.089783445
1777,1698054_y29,0.10362331
1778,1698054_y30,0.48872352
1779,1698054_y31,0.972468
1780,1698054_y32,0.35321948
1781,1698054_y33,0.7084559
1782,1698055_y1,0.92141813
1783,1698055_y2,0.17546128
1784,1698055_y3,0.87321013
1785,1698055_y4,0.07606897
1786,1698055_y5,1.0438815
1787,1698055_y6,0.4129867
1788,1698055_y7,0.9290515
1789,1698055_y8,0.81311333
1790,1698055_y9,0.5814662
1791,1698055_y10,0.78262657
1792,1698055_y11,0.82943106
1793,1698055_y12,0.39082518
1794,1698055_y13,0.8065
1795,1698055_y14,0.3869847
1796,1698055_y15,0.8094762
1797,1698055_y16,0.6472681
1798,1698055_y17,0.8597899
1799,1698055_y18,0.73585486
1800,1698055_y19,0.6055285
1801,1698055_y20,0.6856992
1802,1698055_y21,0.34652373
1803,1698055_y22,0.5558865
1804,1698055_y23,0.33705714
1805,1698055_y24,0.26975238
1806,1698055_y25,0.9787643
1807,1698055_y26,0.6853502
1808,1698055_y27,0.8289523
1809,1698055_y28,0.025091356
